elapsed_s,x_m,y_m,x_covariance_m2,y_covariance_m2,yaw_covariance_rad2
139.165669,19.283673441780245,-1.7541271988641134,0.2826424862158779,0.07567773818841025,0.08305310260455433
140.934768,19.556322541817114,-1.7756553479309984,0.2715938884030431,0.07083124845797423,0.08434357539014244
142.585452,19.85964793014114,-1.7829897235306078,0.2639054923637497,0.07214165854213829,0.0788991564517468
144.347253,20.151113403847106,-1.7797231817434953,0.25723854755029457,0.07446571228908211,0.07721092992611919
146.11459,20.399432855098446,-1.8058987478841257,0.282448412110077,0.07477748505280875,0.07492459700522831
148.184635,20.740304935958118,-1.8908360943458598,0.2802666300263804,0.08697651919379526,0.09270628730071506
150.257911,21.09684469451052,-1.9748261008295327,0.30677406483048586,0.08912571520182341,0.10153129748101113
152.229975,21.4402672321538,-2.056217146902229,0.31395468591629133,0.07353996449648843,0.09450317695420517
154.521879,21.762076041911463,-2.0773973641998373,0.3031132266923431,0.08144938063041911,0.0962295691713533
156.477355,21.909176877614513,-2.116294522474464,0.29448100311638137,0.06424714793689519,0.08189520936356373
157.722741,22.029354426161134,-2.1338764129618792,0.28504347543342196,0.05148326788243998,0.05991510328538259
158.957146,22.18599887509039,-2.13435008677966,0.26031574846407796,0.042348459990987165,0.055066318918022744
160.61238,22.448436650680797,-2.1176788796785035,0.2560374745721531,0.05121964105044434,0.060073778809336974
162.373382,22.71532671173725,-2.106613794523303,0.24591582155418576,0.055558959460539785,0.06391163358613357
164.139423,22.975569551401858,-2.1049489331975186,0.23809834127701215,0.05263696740761305,0.07223059962278741
165.901342,23.252806864911364,-2.1049237267428564,0.24105670414475786,0.057702668892790465,0.07811317685340578
167.663554,23.550128255953968,-2.0991273014891547,0.24259348890261587,0.06538043277884074,0.07595654254762753
169.432854,23.82930972090971,-2.117011975261959,0.2520271149515933,0.06400113929666656,0.0775687202671689
171.187865,24.101578325143382,-2.159748539158105,0.2666244105637605,0.06839760959415395,0.08216812921406458
173.058485,24.367200791488028,-2.177876558521041,0.27300390956242493,0.07167904689894793,0.08627306681336755
174.722531,24.6387404437973,-2.188425040410785,0.29224717673658607,0.0687795445023319,0.07933000729870501
176.47564,24.880092321710144,-2.1842044372336975,0.28785435398286957,0.06953008108130257,0.07863425053229521
178.243304,25.135599084723083,-2.1959643346021416,0.30180102145773113,0.06823315532888877,0.07636805854821925
180.208524,25.430043822504228,-2.2603700313753543,0.3200804418259862,0.06648862075673112,0.08570676879015636
182.698072,25.735497474892473,-2.3202760249692687,0.3322362326156329,0.06586229665311014,0.08329072161701416
186.324467,26.045789750900312,-2.3596911617733825,0.35561478829829496,0.07398939194270092,0.08254138837101044
188.088843,26.303648569783242,-2.336255224066371,0.37292697800957886,0.07791876056461258,0.07662375434430595
189.848208,26.576241843445267,-2.3077256092217966,0.38888035661220666,0.0667900880018814,0.06503840774744726
191.716324,26.856887942150923,-2.309758392222471,0.42087734286464246,0.051984066665972474,0.05907842715464522
193.577028,27.145125725765862,-2.3251590681938348,0.4542694454445401,0.05212643632336876,0.06594562800321065
195.442693,27.408916375956732,-2.3397972589063145,0.45218447538393075,0.05394052472038406,0.06694972069569993
197.311416,27.73686237063814,-2.366799372464633,0.47356555386960136,0.05137276857078262,0.07163527256944609
199.175511,28.018907900947216,-2.3995747399872656,0.5022346750169069,0.05097975228339845,0.07616773230145482
201.041335,28.32042385909047,-2.4303838433170153,0.4886824735587213,0.06528479381052017,0.084494297242395
203.116869,28.6518865406377,-2.4814459906686466,0.5103301499822303,0.07347629945885861,0.09584014312941702
205.189425,28.928259302552647,-2.5445367906624012,0.5244361315380277,0.08137541612744498,0.10756731223674264
207.267912,29.21467888956581,-2.6008476564134986,0.49233979779398324,0.0954160406284517,0.11736165021729844
209.337356,29.506095660746748,-2.6554717004181234,0.47708356021496173,0.09543527577676354,0.1091228410388638
212.858831,29.788835027812983,-2.6806173636411503,0.4766662423180676,0.10373896681359773,0.10502706176581997
215.760532,30.07907960624567,-2.707140878062203,0.5038025500943366,0.1254041007193385,0.1102042124745742
217.630096,30.350708056610188,-2.7233017582244803,0.4985064750498193,0.10500779403646061,0.09732005490937706
219.599215,30.650384463244507,-2.7566524206774163,0.5155508787290125,0.10600868230399557,0.09845970239201704
221.774887,30.9681310760461,-2.8076853798234036,0.5329202684574125,0.10299505101846204,0.1001838631990588
223.951893,31.286863870206176,-2.889668804299137,0.5259081083267078,0.11552209503771024,0.10561578755934656
226.129998,31.600855769252856,-2.995685745889759,0.5334462020885222,0.13230119576656862,0.11995351916580783
228.307358,31.894634179508234,-3.0480417097190036,0.5366122651342109,0.14705361633912867,0.12840647928187543
230.37556,32.19874145313337,-3.0836260347329425,0.5215753038180795,0.1510651574996642,0.1291393509503895
232.554584,32.557564877539804,-3.116716415726709,0.4868320680528639,0.17419789564102073,0.1218190164340052
234.642679,32.860953493610126,-3.20502268795179,0.49164307521573075,0.17430077958800771,0.12427884357215124
236.485874,33.14250622000144,-3.315088682254786,0.5139634442937507,0.17468397532830818,0.117441855248689
238.564695,33.447654979939216,-3.418186512133458,0.5534090680742645,0.19856679909007185,0.12489758307053127
241.468726,33.773277454194435,-3.5025870827142875,0.5540295059038571,0.20916434305748488,0.12014881833090763
244.892369,34.13646887731815,-3.5567451482359598,0.5609940801061815,0.2034553869897268,0.13063743034971528
246.957735,34.434306816882376,-3.573096957383286,0.5433205967532917,0.16871033121201442,0.13392923150207364
249.03758,34.79308820261125,-3.6109540266755875,0.5005298544212663,0.13006365500452272,0.12061214105944866
251.205112,35.142485147819144,-3.6698885111952984,0.49880061911788104,0.1396388841029546,0.12413413332305363
253.27772,35.4942118076853,-3.749540901422589,0.43542000141783876,0.13002757384286542,0.11880578358785666
255.353996,35.88658244340357,-3.803054175472024,0.4206870411745404,0.13917441975193615,0.1264405143510272
257.531771,36.24716717722279,-3.8596756164803,0.4267653719061895,0.13441347267842216,0.12913661015849137
259.392653,36.54441420499144,-3.959788419530899,0.4126883857289728,0.13432652085786606,0.12104850959788654
261.159289,36.81152401172189,-4.051643190916532,0.41363797629293453,0.1257474065811766,0.11078310749095717
263.024669,37.0983316013037,-4.1183719150247695,0.39155395451026065,0.12059048324932647,0.10375687732151993
266.859438,37.41145879310145,-4.212242351567296,0.3792741820367502,0.12171007227120731,0.1087947783854702
267.788533,37.443436560498675,-4.236138771342296,0.35054200888964515,0.08866264590609474,0.0859153286161749
268.203642,37.48118604144608,-4.2589108566615135,0.3150475406885106,0.044520782840789704,0.046261245869551944
268.61207,37.50712405903026,-4.267277496805766,0.29270651853466784,0.02742603830781201,0.03158442654641245
269.022789,37.542088978604106,-4.280974771562619,0.2729528860628443,0.02929478549016697,0.030791812011183597
269.433599,37.55105154538153,-4.2782265197006835,0.22792284445334057,0.023891829359894153,0.027387437478282848
269.851529,37.52604375113017,-4.27109253229026,0.19499534746325858,0.023870225019873962,0.025924157944694427
270.265375,37.53211233420059,-4.286269525928311,0.15354299864972484,0.02377997334070481,0.028200880852334978
270.675843,37.56712439209114,-4.301359586239247,0.13553615631107266,0.02644524498949998,0.02430162584433044
271.091327,37.59817840633917,-4.309992221263973,0.11256489515414317,0.026892221764283065,0.02050798114661252
271.506895,37.618261423335674,-4.3179368451383375,0.10865127353615076,0.024371732242672254,0.021188214723660528
271.924825,37.63019135873213,-4.312947602588694,0.10565864685667167,0.020294612630248288,0.02672516473015415
272.330584,37.639709747295306,-4.313583006540361,0.12731997693859567,0.01884316574472002,0.026617595375778506
273.061623,37.61049371181151,-4.3175924096655995,0.11738483185281232,0.015664993379025632,0.02548578367816765
274.095451,37.54856685954518,-4.3069913173741154,0.10141966302027935,0.01213437117278316,0.027376841697368124
276.268115,37.278419722883335,-4.257436941341593,0.11516828209207144,0.014624713237178535,0.04214019613779152
277.305675,37.17347816588128,-4.2740870265180915,0.13180030908271637,0.014746869844536117,0.037654438343423066
279.067566,36.937655758243324,-4.366368838827536,0.14116573616256514,0.0192834215945933,0.056470385134725874
280.734742,36.683479053328085,-4.481920125528691,0.1689159999518846,0.021753457353660254,0.05872474710387486
282.390327,36.42854364125412,-4.60053452409831,0.1756301092031496,0.03102053227194662,0.06529141249966995
284.048492,36.20353694461702,-4.7216352178762415,0.16452028726388654,0.03543284425770789,0.06709868616473157
285.70456,35.96166203183941,-4.841696696078604,0.16931710764192556,0.04108693549125704,0.06887048075919458
287.365471,35.74215406075929,-4.966544422938798,0.15844155693064846,0.04031901051915322,0.07235272542686677
